-8.73418	 1.3992	 3775.07
-8.73418	 1.4784	 3783.13
-8.73418	 1.5576	 3791.18
-8.73418	 1.6368	 3799.23
-8.73418	 1.716	 3807.28
-8.73418	 1.7952	 3815.33
-8.73418	 1.8744	 3823.38
-8.73418	 1.9536	 3831.43
-8.73418	 2.0328	 3839.48
-8.73418	 2.112	 3847.53
-8.73418	 2.1912	 3855.59
-8.73418	 2.2704	 3863.64
-8.73418	 2.3496	 3871.69
-8.73418	 2.4288	 3879.74
-8.73418	 2.508	 3887.79
-8.73418	 2.5872	 3895.84
-8.73418	 2.6664	 3903.89
-8.73418	 2.7456	 3911.94
-8.73418	 2.8248	 3919.99
-8.73418	 2.904	 3928.04
-8.73418	 2.9832	 3936.1
-8.73418	 3.0624	 3944.15
-8.73418	 3.1416	 3952.2
-8.48101	 -6.2832	 2617.52
-8.48101	 -6.204	 2612.22
-8.48101	 -6.1248	 2509.93
-8.48101	 -6.0456	 2535.21
-8.48101	 -5.9664	 2573.83
-8.48101	 -5.8872	 2612.46
-8.48101	 -5.808	 2651.08
-8.48101	 -5.7288	 2689.71
-8.48101	 -5.6496	 2728.33
-8.48101	 -5.5704	 2766.96
-8.48101	 -5.4912	 2805.58
-8.48101	 -5.412	 2844.21
-8.48101	 -5.3328	 2882.83
-8.48101	 -5.2536	 2921.46
-8.48101	 -5.1744	 2960.08
-8.48101	 -5.0952	 2998.71
-8.48101	 -5.016	 3037.33
-8.48101	 -4.9368	 3075.96
-8.48101	 -4.8576	 3114.59
-8.48101	 -4.7784	 3137.38
-8.48101	 -4.6992	 3148.99
-8.48101	 -4.62	 3160.6
-8.48101	 -4.5408	 3172.21
-8.48101	 -4.4616	 3183.82
-8.48101	 -4.3824	 3195.43
-8.48101	 -4.3032	 3207.04
-8.48101	 -4.224	 3218.66
-8.48101	 -4.1448	 3230.27
-8.48101	 -4.0656	 3241.88
-8.48101	 -3.9864	 3253.49
-8.48101	 -3.9072	 3265.1
-8.48101	 -3.828	 3276.71
-8.48101	 -3.7488	 3288.32
-8.48101	 -3.6696	 3299.93
-8.48101	 -3.5904	 3311.54
-8.48101	 -3.5112	 3323.16
-8.48101	 -3.432	 3334.77
-8.48101	 -3.3528	 3346.38
-8.48101	 -3.2736	 3357.99
-8.48101	 -3.1944	 3369.6
-8.48101	 -3.1152	 3381.21
-8.48101	 -3.036	 3392.82
-8.48101	 -2.9568	 3404.43
-8.48101	 -2.8776	 3416.04
-8.48101	 -2.7984	 3427.65
-8.48101	 -2.7192	 3439.27
-8.48101	 -2.64	 3446.95
-8.48101	 -2.5608	 3447.05
-8.48101	 -2.4816	 3447.16
-8.48101	 -2.4024	 3447.26
-8.48101	 -2.3232	 3447.36
-8.48101	 -2.244	 3447.47
-8.48101	 -2.1648	 3447.57
-8.48101	 -2.0856	 3447.67
-8.48101	 -2.0064	 3447.78
-8.48101	 -1.9272	 3447.88
-8.48101	 -1.848	 3447.98
